probe_mode,system,dataset,example_id,question,selected_subset,original_prompt_passage_count,probe_prompt_passage_count,added_distractor_count,original_hit_top3,expected_passage_count,distractor_parent_passage_id,distractor_title,distractor_source_example_id,distractor_source_list,distractor_score,distractor_text,distractor_in_expected_set,distractor_already_in_top3,same_title_as_top1,same_source_example_as_query,competing_distractor_proxy,output_metric_delta_available,unsupported_non_abstained_delta,answer_coverage_delta,scope_note
static_prompt_injection_proxy_no_generation,gate_only,asqa,asqa_dev_00167,Where does the ophthalmic nerve exit the skull?,asqa_dev_eval_200_first40,3,4,1,true,5,asqa_passage_002090_a91258e009c8,Optic nerve Structure,asqa_train_01206,raw_dense_candidates,0.746325,"Optic nerve Structure. The optic nerve leaves the orbit (eye socket) via the optic canal, running postero-medially towards the optic chiasm, where there is a partial decussation (crossing) of fibers from the temporal visual fields (the nasal hemi-retina) of...",false,true,true,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,asqa,asqa_dev_00167,Where does the ophthalmic nerve exit the skull?,asqa_dev_eval_200_first40,3,4,1,true,5,asqa_passage_002090_a91258e009c8,Optic nerve Structure,asqa_train_01206,raw_dense_candidates,0.746325,"Optic nerve Structure. The optic nerve leaves the orbit (eye socket) via the optic canal, running postero-medially towards the optic chiasm, where there is a partial decussation (crossing) of fibers from the temporal visual fields (the nasal hemi-retina) of...",false,true,true,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,asqa,asqa_dev_00171,When does the fifty shades of grey come out?,asqa_dev_eval_200_first40,3,4,1,true,3,asqa_passage_000452_de566e91a298,Fifty Shades of Grey (film),asqa_train_00256,raw_dense_candidates,0.787886,"Fifty Shades of Grey (film). In September, filming was scheduled to start on November 5, 2013, in Vancouver, British Columbia.[54]",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,asqa,asqa_dev_00171,When does the fifty shades of grey come out?,asqa_dev_eval_200_first40,3,4,1,true,3,asqa_passage_000452_de566e91a298,Fifty Shades of Grey (film),asqa_train_00256,raw_dense_candidates,0.787886,"Fifty Shades of Grey (film). In September, filming was scheduled to start on November 5, 2013, in Vancouver, British Columbia.[54]",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,asqa,asqa_dev_00171,When does the fifty shades of grey come out?,asqa_dev_eval_200_first40,3,4,1,true,3,asqa_passage_000452_de566e91a298,Fifty Shades of Grey (film),asqa_train_00256,raw_dense_candidates,0.787886,"Fifty Shades of Grey (film). In September, filming was scheduled to start on November 5, 2013, in Vancouver, British Columbia.[54]",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,asqa,asqa_dev_00178,When does callie come in grey's anatomy?,asqa_dev_eval_200_first40,3,4,1,true,2,asqa_passage_003903_1d619d9dac73,Grey's Anatomy,asqa_train_02185,raw_dense_candidates,0.743036,"Grey's Anatomy. The fourteenth season of the American television medical drama Grey's Anatomy was ordered on February 10, 2017, by American Broadcasting Company (ABC), and premiered on September 28, 2017 with a special 2-hour premiere. The season consists o...",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,asqa,asqa_dev_00178,When does callie come in grey's anatomy?,asqa_dev_eval_200_first40,3,4,1,true,2,asqa_passage_003903_1d619d9dac73,Grey's Anatomy,asqa_train_02185,raw_dense_candidates,0.743036,"Grey's Anatomy. The fourteenth season of the American television medical drama Grey's Anatomy was ordered on February 10, 2017, by American Broadcasting Company (ABC), and premiered on September 28, 2017 with a special 2-hour premiere. The season consists o...",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,asqa,asqa_dev_00178,When does callie come in grey's anatomy?,asqa_dev_eval_200_first40,3,4,1,true,2,asqa_passage_003903_1d619d9dac73,Grey's Anatomy,asqa_train_02185,raw_dense_candidates,0.743036,"Grey's Anatomy. The fourteenth season of the American television medical drama Grey's Anatomy was ordered on February 10, 2017, by American Broadcasting Company (ABC), and premiered on September 28, 2017 with a special 2-hour premiere. The season consists o...",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,asqa,asqa_dev_00182,Who wrote the theory and practice of oligarchical collectivism?,asqa_dev_eval_200_first40,3,4,1,true,1,asqa_passage_008692_68153f0924b4,Democritus,asqa_dev_00330,raw_dense_candidates,0.583465,"Democritus. Democritus (/dɪˈmɒkrɪtəs/; Greek: Δημόκριτος, Dēmókritos, meaning ""chosen of the people""; c. 460 – c. 370 BC) was an Ancient Greek pre-Socratic philosopher primarily remembered today for his formulation of an atomic theory of the universe.",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,asqa,asqa_dev_00182,Who wrote the theory and practice of oligarchical collectivism?,asqa_dev_eval_200_first40,3,4,1,true,1,asqa_passage_008692_68153f0924b4,Democritus,asqa_dev_00330,raw_dense_candidates,0.583465,"Democritus. Democritus (/dɪˈmɒkrɪtəs/; Greek: Δημόκριτος, Dēmókritos, meaning ""chosen of the people""; c. 460 – c. 370 BC) was an Ancient Greek pre-Socratic philosopher primarily remembered today for his formulation of an atomic theory of the universe.",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,asqa,asqa_dev_00182,Who wrote the theory and practice of oligarchical collectivism?,asqa_dev_eval_200_first40,3,4,1,true,1,asqa_passage_008692_68153f0924b4,Democritus,asqa_dev_00330,raw_dense_candidates,0.583465,"Democritus. Democritus (/dɪˈmɒkrɪtəs/; Greek: Δημόκριτος, Dēmókritos, meaning ""chosen of the people""; c. 460 – c. 370 BC) was an Ancient Greek pre-Socratic philosopher primarily remembered today for his formulation of an atomic theory of the universe.",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,asqa,asqa_dev_00200,When does the second season of greenhouse academy?,asqa_dev_eval_200_first40,3,4,1,true,1,asqa_passage_008273_7ddee7d8c128,Tell Me a Story (TV series),asqa_dev_00180,raw_dense_candidates,0.612379,"Tell Me a Story (TV series). A second season was announced shortly before the first season ended, which premiered on December 5, 2019, and concluded on February 6, 2020, after another set of 10 episodes.",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,asqa,asqa_dev_00200,When does the second season of greenhouse academy?,asqa_dev_eval_200_first40,3,4,1,true,1,asqa_passage_008273_7ddee7d8c128,Tell Me a Story (TV series),asqa_dev_00180,raw_dense_candidates,0.612379,"Tell Me a Story (TV series). A second season was announced shortly before the first season ended, which premiered on December 5, 2019, and concluded on February 6, 2020, after another set of 10 episodes.",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,asqa,asqa_dev_00200,When does the second season of greenhouse academy?,asqa_dev_eval_200_first40,3,4,1,true,1,asqa_passage_008273_7ddee7d8c128,Tell Me a Story (TV series),asqa_dev_00180,raw_dense_candidates,0.612379,"Tell Me a Story (TV series). A second season was announced shortly before the first season ended, which premiered on December 5, 2019, and concluded on February 6, 2020, after another set of 10 episodes.",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,asqa,asqa_dev_00211,Who won the best actor award for the oscars?,asqa_dev_eval_200_first40,3,4,1,true,8,asqa_passage_002880_4a853fc9085e,Denzel Washington,asqa_train_01687,raw_dense_candidates,0.634671,"Denzel Washington. For his role as Private Silas Trip in the Civil War drama Glory (1989), he won his first Academy Award for Best Supporting Actor.",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,asqa,asqa_dev_00211,Who won the best actor award for the oscars?,asqa_dev_eval_200_first40,3,4,1,true,8,asqa_passage_002880_4a853fc9085e,Denzel Washington,asqa_train_01687,raw_dense_candidates,0.634671,"Denzel Washington. For his role as Private Silas Trip in the Civil War drama Glory (1989), he won his first Academy Award for Best Supporting Actor.",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,asqa,asqa_dev_00211,Who won the best actor award for the oscars?,asqa_dev_eval_200_first40,3,4,1,true,8,asqa_passage_002880_4a853fc9085e,Denzel Washington,asqa_train_01687,raw_dense_candidates,0.634671,"Denzel Washington. For his role as Private Silas Trip in the Civil War drama Glory (1989), he won his first Academy Award for Best Supporting Actor.",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_000,What was the revenue for Aster Quill Systems in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_001_00,Aster Quiln Systems,,raw_dense_candidates,0.727105,"Aster Quiln Systems. Fictional issuer disclosure for Aster Quiln Systems in Q1 FY2025: revenue was 120 million fictional credits, operating income was 58 million fictional credits, cash reserve was 185 million fictional credits. These values are synthetic a...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,finance,fin_q_000,What was the revenue for Aster Quill Systems in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_001_00,Aster Quiln Systems,,raw_dense_candidates,0.727105,"Aster Quiln Systems. Fictional issuer disclosure for Aster Quiln Systems in Q1 FY2025: revenue was 120 million fictional credits, operating income was 58 million fictional credits, cash reserve was 185 million fictional credits. These values are synthetic a...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,finance,fin_q_000,What was the revenue for Aster Quill Systems in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_001_00,Aster Quiln Systems,,raw_dense_candidates,0.727105,"Aster Quiln Systems. Fictional issuer disclosure for Aster Quiln Systems in Q1 FY2025: revenue was 120 million fictional credits, operating income was 58 million fictional credits, cash reserve was 185 million fictional credits. These values are synthetic a...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_001,What was the operating income for Aster Quiln Systems in Q2 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_000_01,Aster Quill Systems,,raw_dense_candidates,0.735350,"Aster Quill Systems. Fictional issuer disclosure for Aster Quill Systems in Q2 FY2025: revenue was 114 million fictional credits, operating income was 70 million fictional credits, cash reserve was 182 million fictional credits. These values are synthetic a...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,finance,fin_q_001,What was the operating income for Aster Quiln Systems in Q2 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_000_01,Aster Quill Systems,,raw_dense_candidates,0.735350,"Aster Quill Systems. Fictional issuer disclosure for Aster Quill Systems in Q2 FY2025: revenue was 114 million fictional credits, operating income was 70 million fictional credits, cash reserve was 182 million fictional credits. These values are synthetic a...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,finance,fin_q_001,What was the operating income for Aster Quiln Systems in Q2 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_000_01,Aster Quill Systems,,raw_dense_candidates,0.735350,"Aster Quill Systems. Fictional issuer disclosure for Aster Quill Systems in Q2 FY2025: revenue was 114 million fictional credits, operating income was 70 million fictional credits, cash reserve was 182 million fictional credits. These values are synthetic a...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_002,What was the cash reserve for Brindle Vale Robotics in Q3 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_003_02,Brindle Vane Robotics,,raw_dense_candidates,0.725866,"Brindle Vane Robotics. Fictional issuer disclosure for Brindle Vane Robotics in Q3 FY2025: revenue was 168 million fictional credits, operating income was 87 million fictional credits, cash reserve was 264 million fictional credits. These values are synthet...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,finance,fin_q_002,What was the cash reserve for Brindle Vale Robotics in Q3 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_003_02,Brindle Vane Robotics,,raw_dense_candidates,0.725866,"Brindle Vane Robotics. Fictional issuer disclosure for Brindle Vane Robotics in Q3 FY2025: revenue was 168 million fictional credits, operating income was 87 million fictional credits, cash reserve was 264 million fictional credits. These values are synthet...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,finance,fin_q_002,What was the cash reserve for Brindle Vale Robotics in Q3 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_003_02,Brindle Vane Robotics,,raw_dense_candidates,0.725866,"Brindle Vane Robotics. Fictional issuer disclosure for Brindle Vane Robotics in Q3 FY2025: revenue was 168 million fictional credits, operating income was 87 million fictional credits, cash reserve was 264 million fictional credits. These values are synthet...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_003,What was the revenue for Brindle Vane Robotics in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_002_00,Brindle Vale Robotics,,raw_dense_candidates,0.738120,"Brindle Vale Robotics. Fictional issuer disclosure for Brindle Vale Robotics in Q1 FY2025: revenue was 129 million fictional credits, operating income was 75 million fictional credits, cash reserve was 229 million fictional credits. These values are synthet...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,finance,fin_q_003,What was the revenue for Brindle Vane Robotics in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_002_00,Brindle Vale Robotics,,raw_dense_candidates,0.738120,"Brindle Vale Robotics. Fictional issuer disclosure for Brindle Vale Robotics in Q1 FY2025: revenue was 129 million fictional credits, operating income was 75 million fictional credits, cash reserve was 229 million fictional credits. These values are synthet...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,finance,fin_q_003,What was the revenue for Brindle Vane Robotics in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_002_00,Brindle Vale Robotics,,raw_dense_candidates,0.738120,"Brindle Vale Robotics. Fictional issuer disclosure for Brindle Vale Robotics in Q1 FY2025: revenue was 129 million fictional credits, operating income was 75 million fictional credits, cash reserve was 229 million fictional credits. These values are synthet...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_004,What was the operating income for Cobalt Nera Foods in Q2 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_005_01,Cobalt Nira Foods,,raw_dense_candidates,0.789650,"Cobalt Nira Foods. Fictional issuer disclosure for Cobalt Nira Foods in Q2 FY2025: revenue was 216 million fictional credits, operating income was 104 million fictional credits, cash reserve was 250 million fictional credits. These values are synthetic and ...",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,finance,fin_q_004,What was the operating income for Cobalt Nera Foods in Q2 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_005_01,Cobalt Nira Foods,,raw_dense_candidates,0.789650,"Cobalt Nira Foods. Fictional issuer disclosure for Cobalt Nira Foods in Q2 FY2025: revenue was 216 million fictional credits, operating income was 104 million fictional credits, cash reserve was 250 million fictional credits. These values are synthetic and ...",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,finance,fin_q_004,What was the operating income for Cobalt Nera Foods in Q2 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_005_01,Cobalt Nira Foods,,raw_dense_candidates,0.789650,"Cobalt Nira Foods. Fictional issuer disclosure for Cobalt Nira Foods in Q2 FY2025: revenue was 216 million fictional credits, operating income was 104 million fictional credits, cash reserve was 250 million fictional credits. These values are synthetic and ...",false,false,false,false,true,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_005,What was the cash reserve for Cobalt Nira Foods in Q3 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_004_02,Cobalt Nera Foods,,raw_dense_candidates,0.752186,"Cobalt Nera Foods. Fictional issuer disclosure for Cobalt Nera Foods in Q3 FY2025: revenue was 199 million fictional credits, operating income was 111 million fictional credits, cash reserve was 284 million fictional credits. These values are synthetic and ...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,finance,fin_q_005,What was the cash reserve for Cobalt Nira Foods in Q3 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_004_02,Cobalt Nera Foods,,raw_dense_candidates,0.752186,"Cobalt Nera Foods. Fictional issuer disclosure for Cobalt Nera Foods in Q3 FY2025: revenue was 199 million fictional credits, operating income was 111 million fictional credits, cash reserve was 284 million fictional credits. These values are synthetic and ...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,finance,fin_q_005,What was the cash reserve for Cobalt Nira Foods in Q3 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_004_02,Cobalt Nera Foods,,raw_dense_candidates,0.752186,"Cobalt Nera Foods. Fictional issuer disclosure for Cobalt Nera Foods in Q3 FY2025: revenue was 199 million fictional credits, operating income was 111 million fictional credits, cash reserve was 284 million fictional credits. These values are synthetic and ...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_006,What was the revenue for Dovetail Orbis Labs in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_007_00,Dovetail Orbix Labs,,raw_dense_candidates,0.784813,"Dovetail Orbix Labs. Fictional issuer disclosure for Dovetail Orbix Labs in Q1 FY2025: revenue was 230 million fictional credits, operating income was 116 million fictional credits, cash reserve was 310 million fictional credits. These values are synthetic ...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,finance,fin_q_006,What was the revenue for Dovetail Orbis Labs in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_007_00,Dovetail Orbix Labs,,raw_dense_candidates,0.784813,"Dovetail Orbix Labs. Fictional issuer disclosure for Dovetail Orbix Labs in Q1 FY2025: revenue was 230 million fictional credits, operating income was 116 million fictional credits, cash reserve was 310 million fictional credits. These values are synthetic ...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,finance,fin_q_006,What was the revenue for Dovetail Orbis Labs in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_007_00,Dovetail Orbix Labs,,raw_dense_candidates,0.784813,"Dovetail Orbix Labs. Fictional issuer disclosure for Dovetail Orbix Labs in Q1 FY2025: revenue was 230 million fictional credits, operating income was 116 million fictional credits, cash reserve was 310 million fictional credits. These values are synthetic ...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_007,What was the operating income for Dovetail Orbix Labs in Q2 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_006_01,Dovetail Orbis Labs,,raw_dense_candidates,0.781361,"Dovetail Orbis Labs. Fictional issuer disclosure for Dovetail Orbis Labs in Q2 FY2025: revenue was 216 million fictional credits, operating income was 107 million fictional credits, cash reserve was 272 million fictional credits. These values are synthetic ...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,finance,fin_q_007,What was the operating income for Dovetail Orbix Labs in Q2 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_006_01,Dovetail Orbis Labs,,raw_dense_candidates,0.781361,"Dovetail Orbis Labs. Fictional issuer disclosure for Dovetail Orbis Labs in Q2 FY2025: revenue was 216 million fictional credits, operating income was 107 million fictional credits, cash reserve was 272 million fictional credits. These values are synthetic ...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,finance,fin_q_007,What was the operating income for Dovetail Orbix Labs in Q2 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_006_01,Dovetail Orbis Labs,,raw_dense_candidates,0.781361,"Dovetail Orbis Labs. Fictional issuer disclosure for Dovetail Orbis Labs in Q2 FY2025: revenue was 216 million fictional credits, operating income was 107 million fictional credits, cash reserve was 272 million fictional credits. These values are synthetic ...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_008,What was the cash reserve for Eldin Quartz Media in Q3 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_009_02,Eldin Quarte Media,,raw_dense_candidates,0.690396,"Eldin Quarte Media. Fictional issuer disclosure for Eldin Quarte Media in Q3 FY2025: revenue was 270 million fictional credits, operating income was 133 million fictional credits, cash reserve was 359 million fictional credits. These values are synthetic an...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,finance,fin_q_008,What was the cash reserve for Eldin Quartz Media in Q3 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_009_02,Eldin Quarte Media,,raw_dense_candidates,0.690396,"Eldin Quarte Media. Fictional issuer disclosure for Eldin Quarte Media in Q3 FY2025: revenue was 270 million fictional credits, operating income was 133 million fictional credits, cash reserve was 359 million fictional credits. These values are synthetic an...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,finance,fin_q_008,What was the cash reserve for Eldin Quartz Media in Q3 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_009_02,Eldin Quarte Media,,raw_dense_candidates,0.690396,"Eldin Quarte Media. Fictional issuer disclosure for Eldin Quarte Media in Q3 FY2025: revenue was 270 million fictional credits, operating income was 133 million fictional credits, cash reserve was 359 million fictional credits. These values are synthetic an...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_009,What was the revenue for Eldin Quarte Media in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_008_00,Eldin Quartz Media,,raw_dense_candidates,0.699558,"Eldin Quartz Media. Fictional issuer disclosure for Eldin Quartz Media in Q1 FY2025: revenue was 256 million fictional credits, operating income was 128 million fictional credits, cash reserve was 317 million fictional credits. These values are synthetic an...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,finance,fin_q_009,What was the revenue for Eldin Quarte Media in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_008_00,Eldin Quartz Media,,raw_dense_candidates,0.699558,"Eldin Quartz Media. Fictional issuer disclosure for Eldin Quartz Media in Q1 FY2025: revenue was 256 million fictional credits, operating income was 128 million fictional credits, cash reserve was 317 million fictional credits. These values are synthetic an...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,finance,fin_q_009,What was the revenue for Eldin Quarte Media in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_008_00,Eldin Quartz Media,,raw_dense_candidates,0.699558,"Eldin Quartz Media. Fictional issuer disclosure for Eldin Quartz Media in Q1 FY2025: revenue was 256 million fictional credits, operating income was 128 million fictional credits, cash reserve was 317 million fictional credits. These values are synthetic an...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_010,What was the operating income for Fennel Arc Devices in Q2 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_015_01,Kestrel Umber Engines,,raw_dense_candidates,0.636841,"Kestrel Umber Engines. Fictional issuer disclosure for Kestrel Umber Engines in Q2 FY2025: revenue was 387 million fictional credits, operating income was 199 million fictional credits, cash reserve was 421 million fictional credits. These values are synthe...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,finance,fin_q_010,What was the operating income for Fennel Arc Devices in Q2 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_015_01,Kestrel Umber Engines,,raw_dense_candidates,0.636841,"Kestrel Umber Engines. Fictional issuer disclosure for Kestrel Umber Engines in Q2 FY2025: revenue was 387 million fictional credits, operating income was 199 million fictional credits, cash reserve was 421 million fictional credits. These values are synthe...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,finance,fin_q_010,What was the operating income for Fennel Arc Devices in Q2 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_015_01,Kestrel Umber Engines,,raw_dense_candidates,0.636841,"Kestrel Umber Engines. Fictional issuer disclosure for Kestrel Umber Engines in Q2 FY2025: revenue was 387 million fictional credits, operating income was 199 million fictional credits, cash reserve was 421 million fictional credits. These values are synthe...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_011,What was the cash reserve for Glimmer Nocturne Works in Q3 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_018_02,Nacre Fable Holdings,,raw_dense_candidates,0.581076,"Nacre Fable Holdings. Fictional issuer disclosure for Nacre Fable Holdings in Q3 FY2025: revenue was 439 million fictional credits, operating income was 213 million fictional credits, cash reserve was 492 million fictional credits. These values are syntheti...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_only,finance,fin_q_011,What was the cash reserve for Glimmer Nocturne Works in Q3 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_018_02,Nacre Fable Holdings,,raw_dense_candidates,0.581076,"Nacre Fable Holdings. Fictional issuer disclosure for Nacre Fable Holdings in Q3 FY2025: revenue was 439 million fictional credits, operating income was 213 million fictional credits, cash reserve was 492 million fictional credits. These values are syntheti...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,gate_plus_verifier,finance,fin_q_011,What was the cash reserve for Glimmer Nocturne Works in Q3 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_018_02,Nacre Fable Holdings,,raw_dense_candidates,0.581076,"Nacre Fable Holdings. Fictional issuer disclosure for Nacre Fable Holdings in Q3 FY2025: revenue was 439 million fictional credits, operating income was 213 million fictional credits, cash reserve was 492 million fictional credits. These values are syntheti...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
static_prompt_injection_proxy_no_generation,baseline,finance,fin_q_012,What was the revenue for Harbor Vellum Tools in Q1 FY2025?,finance_full_first20,3,4,1,true,1,fin_passage_024_00,Trellis Opal Instruments,,raw_dense_candidates,0.621539,"Trellis Opal Instruments. Fictional issuer disclosure for Trellis Opal Instruments in Q1 FY2025: revenue was 531 million fictional credits, operating income was 252 million fictional credits, cash reserve was 587 million fictional credits. These values are ...",false,false,false,false,false,false,,,Prompt-input probe only; no new model generations were run in this iteration.
